消息序列	级别	类型	发布区间数	发布区域	开始时间	结束时间	发布内容	MESSAGE_TARGET	PERIOD_FLAG	影响时间	延误日期	范围类型(1车站，3方向，4区间)	事发时间（小时）	事发时间（分钟）	开始站点	结束站点	范围的描述	ERROR_REASON	ERROR_STATUS	线路编号	三色状态（1为绿，2为黄，3为红）		
2021403	COCC级	0013 	1	0640	2014/5/16 8:39:54	2014/5/16 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0526	4	8	39	东靖路	金桥路	东靖路至金桥路区段	！客流量大	目前已采取进站限流措施	06	1		
2021407	COCC级	0013 	1	0330	2014/5/16 8:39:54	2014/5/16 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0526	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2021406	COCC级	0013 	1	0331	2014/5/16 8:39:54	2014/5/16 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0526	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2021409	COCC级	0013 	1	0328	2014/5/16 8:39:54	2014/5/16 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0526	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2021408	COCC级	0013 	1	0329	2014/5/16 8:39:54	2014/5/16 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0526	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2021410	COCC级	0013 	1	0327	2014/5/16 8:39:54	2014/5/16 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0526	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2021411	COCC级	0013 	1	0326	2014/5/16 8:39:54	2014/5/16 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0526	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2021412	COCC级	0013 	1	0325	2014/5/16 8:39:54	2014/5/16 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0526	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2021401	COCC级	0013 	1	0642	2014/5/16 8:39:54	2014/5/16 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0526	4	8	39	东靖路	金桥路	东靖路至金桥路区段	！客流量大	目前已采取进站限流措施	06	1		
2021414	COCC级	0013 	1	0131	2014/5/16 8:39:54	2014/5/16 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0526	1	8	39	彭浦新村	彭浦新村	彭浦新村	！客流量大	目前已采取进站限流措施	01	1		
2021413	COCC级	0013 	1	0324	2014/5/16 8:39:54	2014/5/16 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0526	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2021087	COCC级	0013 	1	0116	2014/5/16 23:58:24	2014/5/17 0:03:24	上海地铁提示信息：请乘客们配合安检、不越黄线、嘀声勿闯、先下后上、有序上车，共同营造上海地铁文明、安全的乘车环境。	TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0526	1	6	33	漕宝路	漕宝路	漕宝路	！客流量大		01	2		
2021631	COCC级	0013 	1	0116	2014/5/16 23:58:54	2014/5/17 0:03:54	上海地铁运营信息：23时56分1号线运营已恢复正常。	TF0002,MX0001,B00000,IP0001	1		2014-0526	1	23	58	漕宝路	漕宝路	漕宝路	！客流量大		01	1		
2021679	COCC级	0013 	1	1321	2014/5/17 23:58:24	2014/5/18 0:03:24	上海地铁提示信息：请乘客们持票进出站，文明乘车，冒用免费乘车证件、使用假证、逃票等违规者的信息，将被纳入个人信用信息系统。	TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0527	1	6	28	金运路	金运路	金运路	！客流量大		13	2		
2021763	COCC级	0013 	1	1321	2014/5/17 23:58:54	2014/5/18 0:03:54	上海地铁运营信息：23时56分13号线运营已恢复正常。	TF0002,MX0001,B00000,IP0001	1		2014-0527	1	23	58	金运路	金运路	金运路	！客流量大		13	1		
2021841	COCC级	0013 	1	0922	2014/5/18 9:14:59	2014/5/18 9:44:59	上海地铁运营信息：目前上海地铁9号线因车辆故障，松江新城往九亭方向列车限速运行，发车班次间隔延长,预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	5分钟以上	2014-0528	3	9	14	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	2		
2021840	COCC级	0013 	1	0921	2014/5/18 9:14:59	2014/5/18 9:44:59	上海地铁运营信息：目前上海地铁9号线因车辆故障，松江新城往九亭方向列车限速运行，发车班次间隔延长,预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	5分钟以上	2014-0528	3	9	14	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	2		
2021845	COCC级	0013 	1	0926	2014/5/18 9:14:59	2014/5/18 9:44:59	上海地铁运营信息：目前上海地铁9号线因车辆故障，松江新城往九亭方向列车限速运行，发车班次间隔延长,预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	5分钟以上	2014-0528	3	9	14	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	2		
2021839	COCC级	0013 	6	092109220923092409250926	2014/5/18 9:14:59	2014/5/18 9:44:59	上海地铁运营信息：目前上海地铁9号线因车辆故障，松江新城往九亭方向列车限速运行，发车班次间隔延长,预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	5分钟以上	2014-0528	3	9	14	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	2		
2021844	COCC级	0013 	1	0925	2014/5/18 9:14:59	2014/5/18 9:44:59	上海地铁运营信息：目前上海地铁9号线因车辆故障，松江新城往九亭方向列车限速运行，发车班次间隔延长,预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	5分钟以上	2014-0528	3	9	14	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	2		
2021842	COCC级	0013 	1	0923	2014/5/18 9:14:59	2014/5/18 9:44:59	上海地铁运营信息：目前上海地铁9号线因车辆故障，松江新城往九亭方向列车限速运行，发车班次间隔延长,预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	5分钟以上	2014-0528	3	9	14	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	2		
2021843	COCC级	0013 	1	0924	2014/5/18 9:14:59	2014/5/18 9:44:59	上海地铁运营信息：目前上海地铁9号线因车辆故障，松江新城往九亭方向列车限速运行，发车班次间隔延长,预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	5分钟以上	2014-0528	3	9	14	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	2		
2021872	COCC级	0013 	1	0924	2014/5/18 9:31:48	2014/5/18 9:36:48		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-0528	3	9	31	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	1		
2021873	COCC级	0013 	1	0925	2014/5/18 9:31:48	2014/5/18 9:36:48		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-0528	3	9	31	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	1		
2021874	COCC级	0013 	1	0926	2014/5/18 9:31:48	2014/5/18 9:36:48		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-0528	3	9	31	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	1		
2021869	COCC级	0013 	1	0921	2014/5/18 9:31:48	2014/5/18 9:36:48		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-0528	3	9	31	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	1		
2021868	COCC级	0013 	6	092109220923092409250926	2014/5/18 9:31:48	2014/5/18 9:36:48	上海地铁运营信息：目前9号线运营已恢复正常。	TF0002,MX0001,B00000,IP0001,XC0001	1		2014-0528	3	9	31	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	1		
2021871	COCC级	0013 	1	0923	2014/5/18 9:31:48	2014/5/18 9:36:48		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-0528	3	9	31	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	1		
2021870	COCC级	0013 	1	0922	2014/5/18 9:31:48	2014/5/18 9:36:48		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-0528	3	9	31	松江新城	九亭	松江新城往九亭方向	！客流量大	列车限速运行，发车班次间隔延长	09	1		
2021811	COCC级	0013 	1	1321	2014/5/18 23:58:24	2014/5/19 0:03:24	上海地铁提示信息：请乘客们配合安检、不越黄线、嘀声勿闯、先下后上、有序上车，共同营造上海地铁文明、安全的乘车环境。	TF0002,MX0001,B00000,IP0001	1		2014-0528	1	6	30	金运路	金运路	金运路	！客流量大		13	2		
2022027	COCC级	0013 	1	1321	2014/5/18 23:58:54	2014/5/19 0:03:54	上海地铁运营信息：23时56分13号线运营已恢复正常。	TF0002,MX0001,B00000,IP0001	1		2014-0528	1	23	58	金运路	金运路	金运路	！客流量大		13	1		
2022103	COCC级	0013 	1	0638	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	4	7	1	东靖路	金桥路	东靖路至金桥路区段	！客流量大	目前已采取进站限流措施	06	2		
2022102	COCC级	0013 	1	0324	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	3	7	1	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022104	COCC级	0013 	1	0639	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	4	7	1	东靖路	金桥路	东靖路至金桥路区段	！客流量大	目前已采取进站限流措施	06	2		
2022107	COCC级	0013 	1	0642	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	4	7	1	东靖路	金桥路	东靖路至金桥路区段	！客流量大	目前已采取进站限流措施	06	2		
2022106	COCC级	0013 	1	0641	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	4	7	1	东靖路	金桥路	东靖路至金桥路区段	！客流量大	目前已采取进站限流措施	06	2		
2022105	COCC级	0013 	1	0640	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	4	7	1	东靖路	金桥路	东靖路至金桥路区段	！客流量大	目前已采取进站限流措施	06	2		
2022101	COCC级	0013 	1	0325	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	3	7	1	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022096	COCC级	0013 	1	0330	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	3	7	1	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022095	COCC级	0013 	1	0331	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	3	7	1	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022093	COCC级	0013 	1	0131	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	1	7	1	彭浦新村	彭浦新村	彭浦新村	！客流量大	目前已采取进站限流措施	01	2		
2022097	COCC级	0013 	1	0329	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	3	7	1	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022100	COCC级	0013 	1	0326	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	3	7	1	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022099	COCC级	0013 	1	0327	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	3	7	1	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022098	COCC级	0013 	1	0328	2014/5/19 8:39:24	2014/5/19 8:44:24		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	3	7	1	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022527	COCC级	0013 	1	0131	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	1	8	39	彭浦新村	彭浦新村	彭浦新村	！客流量大	目前已采取进站限流措施	01	1		
2022526	COCC级	0013 	1	0324	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2022520	COCC级	0013 	1	0330	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2022519	COCC级	0013 	1	0331	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2022522	COCC级	0013 	1	0328	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2022521	COCC级	0013 	1	0329	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2022516	COCC级	0013 	1	0640	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	4	8	39	东靖路	金桥路	东靖路至金桥路区段	！客流量大	目前已采取进站限流措施	06	1		
2022515	COCC级	0013 	1	0641	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	4	8	39	东靖路	金桥路	东靖路至金桥路区段	！客流量大	目前已采取进站限流措施	06	1		
2022518	COCC级	0013 	1	0638	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	4	8	39	东靖路	金桥路	东靖路至金桥路区段	！客流量大	目前已采取进站限流措施	06	1		
2022517	COCC级	0013 	1	0639	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	4	8	39	东靖路	金桥路	东靖路至金桥路区段	！客流量大	目前已采取进站限流措施	06	1		
2022523	COCC级	0013 	1	0327	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2022524	COCC级	0013 	1	0326	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2022525	COCC级	0013 	1	0325	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	3	8	39	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2022514	COCC级	0013 	1	0642	2014/5/19 8:39:54	2014/5/19 8:44:54		TF0002,MX0001,B00000,IP0001	1		2014-0529	4	8	39	东靖路	金桥路	东靖路至金桥路区段	！客流量大	目前已采取进站限流措施	06	1		
2022083	COCC级	0013 	1	0119	2014/5/19 23:58:24	2014/5/20 0:03:24	上海地铁提示信息：请乘客们配合安检、不越黄线、嘀声勿闯、先下后上、有序上车，共同营造上海地铁文明、安全的乘车环境。	TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-0529	1	6	33	衡山路	衡山路	衡山路	！客流量大		01	2		
2022688	COCC级	0013 	1	0119	2014/5/19 23:58:54	2014/5/20 0:03:54	上海地铁运营信息：23时56分1号线运营已恢复正常。	TF0002,MX0001,B00000,IP0001	1		2014-0529	1	23	58	衡山路	衡山路	衡山路	！客流量大		01	1		
2022761	COCC级	0013 	1	0111	2014/5/20 7:16:33	2014/5/20 23:59:33		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-20	1	7	16	莘庄	莘庄	莘庄	！客流量大	目前已采取进站限流措施	01	2		
2022760	COCC级	0013 	1	0324	2014/5/20 7:16:33	2014/5/20 23:59:33		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-20	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022762	COCC级	0013 	1	0131	2014/5/20 7:16:33	2014/5/20 23:59:33		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-20	1	7	16	彭浦新村	彭浦新村	彭浦新村	！客流量大	目前已采取进站限流措施	01	2		
2022753	COCC级	0013 	1	0331	2014/5/20 7:16:33	2014/5/20 23:59:33		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-20	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022754	COCC级	0013 	1	0330	2014/5/20 7:16:33	2014/5/20 23:59:33		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-20	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022755	COCC级	0013 	1	0329	2014/5/20 7:16:33	2014/5/20 23:59:33		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-20	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022756	COCC级	0013 	1	0328	2014/5/20 7:16:33	2014/5/20 23:59:33		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-20	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022757	COCC级	0013 	1	0327	2014/5/20 7:16:33	2014/5/20 23:59:33		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-20	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2022759	COCC级	0013 	1	0325	2014/5/20 7:16:33	2014/5/20 23:59:33		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-20	3	7	16	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
